fecha_hora,hora,origen,p10,p50,p90
2028-05-27 07:00:00,7,simulado,3.42,37.87,74.77
2028-05-27 08:00:00,8,simulado,-1.75,17.24,51.28
2028-05-27 09:00:00,9,simulado,-3.94,-1.53,31.73
2028-05-27 10:00:00,10,simulado,-8.05,-3.25,20.79
2028-05-27 11:00:00,11,simulado,-9.08,-4.09,-0.60
2028-05-27 12:00:00,12,simulado,-12.95,-4.34,-3.01
2028-05-27 13:00:00,13,simulado,-14.19,-5.07,-3.80
2028-05-27 14:00:00,14,simulado,-15.10,-5.54,-3.81
2028-05-27 15:00:00,15,simulado,-17.15,-5.54,-3.82
2028-05-27 16:00:00,16,simulado,-13.26,-4.65,-3.78
2028-05-27 17:00:00,17,simulado,-9.09,-3.87,-1.16
2028-05-27 18:00:00,18,simulado,-5.99,-1.73,14.77
2028-05-27 19:00:00,19,simulado,-2.92,25.24,63.13
2028-05-27 20:00:00,20,simulado,15.13,61.00,96.81
2028-05-27 21:00:00,21,simulado,34.91,86.84,110.06
2028-05-27 22:00:00,22,simulado,34.19,91.91,115.95
2028-05-27 23:00:00,23,simulado,23.93,67.72,108.83
2028-05-28 00:00:00,0,simulado,11.80,78.12,106.14
2028-05-28 01:00:00,1,simulado,9.63,63.95,94.61
2028-05-28 02:00:00,2,simulado,8.48,41.64,80.31
2028-05-28 03:00:00,3,simulado,7.84,32.96,83.36
2028-05-28 04:00:00,4,simulado,7.00,32.96,72.55
2028-05-28 05:00:00,5,simulado,7.46,32.97,72.43
2028-05-28 06:00:00,6,simulado,11.06,33.53,80.74
2028-05-28 07:00:00,7,simulado,3.22,37.87,74.77
2028-05-28 08:00:00,8,simulado,-2.90,17.24,51.28
2028-05-28 09:00:00,9,simulado,-3.95,-1.53,31.73
2028-05-28 10:00:00,10,simulado,-8.05,-3.75,20.79
2028-05-28 11:00:00,11,simulado,-9.08,-4.18,-0.60
2028-05-28 12:00:00,12,simulado,-12.95,-4.34,-3.01
2028-05-28 13:00:00,13,simulado,-14.19,-5.07,-3.80
2028-05-28 14:00:00,14,simulado,-18.28,-5.54,-3.81
2028-05-28 15:00:00,15,simulado,-17.25,-5.54,-3.82
2028-05-28 16:00:00,16,simulado,-13.26,-4.38,-3.78
2028-05-28 17:00:00,17,simulado,-9.09,-3.87,-1.16
2028-05-28 18:00:00,18,simulado,-7.00,-1.73,14.77
2028-05-28 19:00:00,19,simulado,-2.95,27.03,63.13
2028-05-28 20:00:00,20,simulado,15.13,61.00,96.81
2028-05-28 21:00:00,21,simulado,34.91,86.84,110.06
2028-05-28 22:00:00,22,simulado,34.56,91.91,115.95
2028-05-28 23:00:00,23,simulado,23.93,67.72,108.83
2028-05-29 00:00:00,0,simulado,8.20,61.46,115.14
2028-05-29 01:00:00,1,simulado,5.14,51.08,107.32
2028-05-29 02:00:00,2,simulado,4.54,45.25,104.00
2028-05-29 03:00:00,3,simulado,2.01,43.17,103.98
2028-05-29 04:00:00,4,simulado,2.35,38.28,105.75
2028-05-29 05:00:00,5,simulado,2.14,43.50,109.29
2028-05-29 06:00:00,6,simulado,4.97,58.26,118.21
2028-05-29 07:00:00,7,simulado,10.17,75.24,125.21
2028-05-29 08:00:00,8,simulado,10.27,54.63,108.17
2028-05-29 09:00:00,9,simulado,-2.84,13.98,68.78
2028-05-29 10:00:00,10,simulado,-3.94,-2.81,27.47
2028-05-29 11:00:00,11,simulado,-5.04,-3.55,0.22
2028-05-29 12:00:00,12,simulado,-6.11,-3.93,-2.23
2028-05-29 13:00:00,13,simulado,-7.38,-4.05,-3.13
2028-05-29 14:00:00,14,simulado,-7.13,-4.27,-3.19
2028-05-29 15:00:00,15,simulado,-7.59,-4.24,-3.21
2028-05-29 16:00:00,16,simulado,-7.38,-4.13,-3.18
2028-05-29 17:00:00,17,simulado,-6.08,-3.55,1.30
2028-05-29 18:00:00,18,simulado,-3.70,0.39,42.72
2028-05-29 19:00:00,19,simulado,-2.34,32.02,76.75
2028-05-29 20:00:00,20,simulado,16.37,78.97,122.48
2028-05-29 21:00:00,21,simulado,34.15,109.16,153.15
2028-05-29 22:00:00,22,simulado,29.42,103.84,146.58
2028-05-29 23:00:00,23,simulado,17.90,87.18,126.15
2028-05-30 00:00:00,0,simulado,8.36,66.31,113.84
2028-05-30 01:00:00,1,simulado,3.94,52.57,106.09
2028-05-30 02:00:00,2,simulado,3.35,49.10,103.79
2028-05-30 03:00:00,3,simulado,0.82,45.32,103.76
2028-05-30 04:00:00,4,simulado,2.48,38.28,103.14
2028-05-30 05:00:00,5,simulado,2.46,44.52,103.59
2028-05-30 06:00:00,6,simulado,14.25,60.43,115.51
2028-05-30 07:00:00,7,simulado,21.05,80.28,124.31
2028-05-30 08:00:00,8,simulado,11.47,64.73,105.28
2028-05-30 09:00:00,9,simulado,-2.84,14.61,67.90
2028-05-30 10:00:00,10,simulado,-4.16,-3.17,15.42
2028-05-30 11:00:00,11,simulado,-6.35,-3.66,-2.38
2028-05-30 12:00:00,12,simulado,-7.38,-4.05,-3.16
2028-05-30 13:00:00,13,simulado,-7.59,-4.13,-3.17
2028-05-30 14:00:00,14,simulado,-7.38,-4.39,-3.21
2028-05-30 15:00:00,15,simulado,-7.98,-4.24,-3.34
2028-05-30 16:00:00,16,simulado,-7.98,-4.18,-3.21
2028-05-30 17:00:00,17,simulado,-7.12,-3.75,-1.70
2028-05-30 18:00:00,18,simulado,-4.02,0.43,21.97
2028-05-30 19:00:00,19,simulado,-2.34,33.47,70.65
2028-05-30 20:00:00,20,simulado,16.38,78.97,120.26
2028-05-30 21:00:00,21,simulado,34.79,111.52,153.42
2028-05-30 22:00:00,22,simulado,34.54,104.86,146.58
2028-05-30 23:00:00,23,simulado,25.04,87.18,126.15
2028-05-31 00:00:00,0,simulado,11.09,57.97,115.71
2028-05-31 01:00:00,1,simulado,8.86,51.08,107.32
2028-05-31 02:00:00,2,simulado,6.72,45.25,104.00
2028-05-31 03:00:00,3,simulado,1.89,43.17,103.98
2028-05-31 04:00:00,4,simulado,2.50,38.28,105.75
2028-05-31 05:00:00,5,simulado,2.50,43.50,109.29
2028-05-31 06:00:00,6,simulado,14.25,53.41,118.21
2028-05-31 07:00:00,7,simulado,21.05,73.42,125.81
2028-05-31 08:00:00,8,simulado,11.49,52.18,112.86
2028-05-31 09:00:00,9,simulado,-2.88,14.19,83.98
2028-05-31 10:00:00,10,simulado,-4.16,-2.51,38.44
2028-05-31 11:00:00,11,simulado,-6.35,-3.44,5.94
2028-05-31 12:00:00,12,simulado,-7.38,-3.89,-0.55
2028-05-31 13:00:00,13,simulado,-7.59,-4.07,-2.72
2028-05-31 14:00:00,14,simulado,-7.38,-4.27,-3.17
2028-05-31 15:00:00,15,simulado,-7.59,-4.24,-3.21
2028-05-31 16:00:00,16,simulado,-7.38,-4.13,-3.18
2028-05-31 17:00:00,17,simulado,-7.12,-3.55,1.30
2028-05-31 18:00:00,18,simulado,-4.03,0.41,42.72
2028-05-31 19:00:00,19,simulado,-2.39,32.74,76.75
2028-05-31 20:00:00,20,simulado,16.37,76.03,124.62
2028-05-31 21:00:00,21,simulado,34.79,110.48,153.15
2028-05-31 22:00:00,22,simulado,34.54,104.43,146.58
2028-05-31 23:00:00,23,simulado,28.42,85.05,126.15
2028-06-01 00:00:00,0,simulado,76.78,115.04,130.35
2028-06-01 01:00:00,1,simulado,65.72,110.68,125.41
2028-06-01 02:00:00,2,simulado,62.44,107.86,120.60
2028-06-01 03:00:00,3,simulado,57.94,105.87,119.63
2028-06-01 04:00:00,4,simulado,55.57,105.40,119.10
2028-06-01 05:00:00,5,simulado,61.56,106.46,121.98
2028-06-01 06:00:00,6,simulado,78.38,110.04,125.60
2028-06-01 07:00:00,7,simulado,74.98,112.85,127.93
2028-06-01 08:00:00,8,simulado,38.33,103.17,121.94
2028-06-01 09:00:00,9,simulado,-4.70,65.37,107.28
2028-06-01 10:00:00,10,simulado,-6.74,26.21,81.26
2028-06-01 11:00:00,11,simulado,-6.77,8.44,71.97
2028-06-01 12:00:00,12,simulado,-6.87,2.42,64.81
2028-06-01 13:00:00,13,simulado,-6.96,-3.32,49.42
2028-06-01 14:00:00,14,simulado,-6.96,-5.09,48.81
2028-06-01 15:00:00,15,simulado,-6.96,-5.90,48.28
2028-06-01 16:00:00,16,simulado,-6.96,-3.87,60.95
2028-06-01 17:00:00,17,simulado,-6.74,7.01,79.37
2028-06-01 18:00:00,18,simulado,-2.15,33.70,99.88
2028-06-01 19:00:00,19,simulado,24.24,85.92,118.12
2028-06-01 20:00:00,20,simulado,66.10,111.90,132.78
2028-06-01 21:00:00,21,simulado,113.38,135.78,174.65
2028-06-01 22:00:00,22,simulado,107.89,140.40,162.99
2028-06-01 23:00:00,23,simulado,94.13,122.90,137.33
2028-06-02 00:00:00,0,simulado,78.39,115.47,134.51
2028-06-02 01:00:00,1,simulado,73.62,110.68,125.41
2028-06-02 02:00:00,2,simulado,65.39,107.86,119.01
2028-06-02 03:00:00,3,simulado,64.94,105.46,118.34
2028-06-02 04:00:00,4,simulado,64.70,103.18,119.73
2028-06-02 05:00:00,5,simulado,76.18,104.80,122.56
2028-06-02 06:00:00,6,simulado,91.44,110.04,127.53
2028-06-02 07:00:00,7,simulado,90.00,113.49,130.29
2028-06-02 08:00:00,8,simulado,38.34,100.12,117.82
2028-06-02 09:00:00,9,simulado,-3.40,51.17,107.15
2028-06-02 10:00:00,10,simulado,-6.87,26.21,85.79
2028-06-02 11:00:00,11,simulado,-6.87,4.10,72.62
2028-06-02 12:00:00,12,simulado,-6.87,-0.05,67.34
2028-06-02 13:00:00,13,simulado,-6.96,-5.10,64.28
2028-06-02 14:00:00,14,simulado,-6.96,-5.16,61.18
2028-06-02 15:00:00,15,simulado,-7.03,-5.20,63.45
2028-06-02 16:00:00,16,simulado,-6.96,-2.58,69.51
2028-06-02 17:00:00,17,simulado,-6.74,7.01,81.88
2028-06-02 18:00:00,18,simulado,-3.90,38.96,102.65
2028-06-02 19:00:00,19,simulado,25.64,86.29,118.02
2028-06-02 20:00:00,20,simulado,61.63,112.48,131.74
2028-06-02 21:00:00,21,simulado,111.01,135.44,174.65
2028-06-02 22:00:00,22,simulado,105.66,140.40,166.13
2028-06-02 23:00:00,23,simulado,86.45,123.27,133.74
2028-06-03 00:00:00,0,simulado,77.33,112.45,127.58
2028-06-03 01:00:00,1,simulado,59.70,105.50,123.69
2028-06-03 02:00:00,2,simulado,34.52,104.40,121.94
2028-06-03 03:00:00,3,simulado,30.69,101.36,121.06
2028-06-03 04:00:00,4,simulado,30.13,100.66,120.59
2028-06-03 05:00:00,5,simulado,30.75,100.96,119.53
2028-06-03 06:00:00,6,simulado,30.76,105.70,121.06
2028-06-03 07:00:00,7,simulado,16.13,96.16,113.17
2028-06-03 08:00:00,8,simulado,-4.00,49.95,91.82
2028-06-03 09:00:00,9,simulado,-6.88,-2.61,33.60
2028-06-03 10:00:00,10,simulado,-7.89,-6.41,-3.64
2028-06-03 11:00:00,11,simulado,-8.89,-7.12,-6.36
2028-06-03 12:00:00,12,simulado,-9.12,-7.29,-6.50
2028-06-03 13:00:00,13,simulado,-9.12,-7.37,-6.50
2028-06-03 14:00:00,14,simulado,-8.91,-7.37,-6.45
2028-06-03 15:00:00,15,simulado,-9.50,-7.71,-6.50
2028-06-03 16:00:00,16,simulado,-9.29,-7.27,-4.99
2028-06-03 17:00:00,17,simulado,-7.54,-6.84,3.34
2028-06-03 18:00:00,18,simulado,-6.42,-3.71,60.65
2028-06-03 19:00:00,19,simulado,-3.10,36.80,99.15
2028-06-03 20:00:00,20,simulado,30.76,105.47,112.40
2028-06-03 21:00:00,21,simulado,75.75,124.73,133.04
2028-06-03 22:00:00,22,simulado,77.46,129.78,153.43
2028-06-03 23:00:00,23,simulado,51.02,118.13,133.16
2028-06-04 00:00:00,0,simulado,77.33,111.06,123.34
2028-06-04 01:00:00,1,simulado,59.70,105.50,121.34
2028-06-04 02:00:00,2,simulado,34.52,104.40,121.94
2028-06-04 03:00:00,3,simulado,30.69,101.18,121.06
2028-06-04 04:00:00,4,simulado,30.13,100.66,120.59
2028-06-04 05:00:00,5,simulado,30.75,100.96,119.53
2028-06-04 06:00:00,6,simulado,30.76,105.70,121.06
2028-06-04 07:00:00,7,simulado,16.13,96.16,113.17
2028-06-04 08:00:00,8,simulado,-4.00,45.57,87.32
2028-06-04 09:00:00,9,simulado,-6.94,-5.99,21.70
2028-06-04 10:00:00,10,simulado,-7.96,-6.59,-1.02
2028-06-04 11:00:00,11,simulado,-8.98,-7.21,-6.36
2028-06-04 12:00:00,12,simulado,-9.12,-7.37,-6.50
2028-06-04 13:00:00,13,simulado,-9.12,-7.52,-6.50
2028-06-04 14:00:00,14,simulado,-8.91,-7.67,-6.45
2028-06-04 15:00:00,15,simulado,-9.50,-7.95,-6.50
2028-06-04 16:00:00,16,simulado,-9.29,-7.29,-4.99
2028-06-04 17:00:00,17,simulado,-7.54,-6.86,3.34
2028-06-04 18:00:00,18,simulado,-6.42,-2.97,60.65
2028-06-04 19:00:00,19,simulado,-3.10,33.54,99.15
2028-06-04 20:00:00,20,simulado,30.76,95.35,112.40
2028-06-04 21:00:00,21,simulado,75.75,122.16,131.89
2028-06-04 22:00:00,22,simulado,77.46,128.65,140.46
2028-06-04 23:00:00,23,simulado,51.02,113.71,133.16
2028-06-05 00:00:00,0,simulado,55.47,120.55,130.47
2028-06-05 01:00:00,1,simulado,48.67,112.82,125.82
2028-06-05 02:00:00,2,simulado,35.82,110.04,121.50
2028-06-05 03:00:00,3,simulado,35.93,106.93,119.73
2028-06-05 04:00:00,4,simulado,37.75,107.76,119.78
2028-06-05 05:00:00,5,simulado,44.06,108.34,122.05
2028-06-05 06:00:00,6,simulado,58.69,112.39,126.95
2028-06-05 07:00:00,7,simulado,60.58,117.34,129.03
2028-06-05 08:00:00,8,simulado,38.33,99.93,121.98
2028-06-05 09:00:00,9,simulado,-4.70,51.17,108.98
2028-06-05 10:00:00,10,simulado,-6.75,22.69,85.79
2028-06-05 11:00:00,11,simulado,-6.86,-1.98,71.97
2028-06-05 12:00:00,12,simulado,-6.87,-2.94,67.34
2028-06-05 13:00:00,13,simulado,-6.96,-5.24,63.37
2028-06-05 14:00:00,14,simulado,-6.96,-5.21,54.44
2028-06-05 15:00:00,15,simulado,-7.04,-6.07,58.25
2028-06-05 16:00:00,16,simulado,-6.96,-3.87,65.40
2028-06-05 17:00:00,17,simulado,-6.77,7.19,81.88
2028-06-05 18:00:00,18,simulado,-5.68,33.70,102.65
2028-06-05 19:00:00,19,simulado,16.15,85.92,119.03
2028-06-05 20:00:00,20,simulado,66.10,111.58,133.02
2028-06-05 21:00:00,21,simulado,110.64,136.13,174.65
2028-06-05 22:00:00,22,simulado,102.40,141.46,166.13
2028-06-05 23:00:00,23,simulado,82.05,124.43,137.33
2028-06-06 00:00:00,0,simulado,76.78,120.55,130.35
2028-06-06 01:00:00,1,simulado,65.72,112.82,125.41
2028-06-06 02:00:00,2,simulado,62.44,110.04,120.60
2028-06-06 03:00:00,3,simulado,57.94,106.30,119.63
2028-06-06 04:00:00,4,simulado,55.57,106.95,119.73
2028-06-06 05:00:00,5,simulado,61.56,107.93,122.56
2028-06-06 06:00:00,6,simulado,78.38,112.82,126.89
2028-06-06 07:00:00,7,simulado,74.98,117.34,130.29
2028-06-06 08:00:00,8,simulado,40.28,106.98,121.98
2028-06-06 09:00:00,9,simulado,-2.00,70.03,108.98
2028-06-06 10:00:00,10,simulado,-6.72,33.76,85.79
2028-06-06 11:00:00,11,simulado,-6.85,19.29,71.97
2028-06-06 12:00:00,12,simulado,-6.86,2.77,67.53
2028-06-06 13:00:00,13,simulado,-6.89,-2.75,63.37
2028-06-06 14:00:00,14,simulado,-6.88,-3.92,54.44
2028-06-06 15:00:00,15,simulado,-7.04,-4.97,58.25
2028-06-06 16:00:00,16,simulado,-6.96,-0.18,65.40
2028-06-06 17:00:00,17,simulado,-6.75,12.68,84.00
2028-06-06 18:00:00,18,simulado,-6.23,45.84,102.65
2028-06-06 19:00:00,19,simulado,6.04,86.57,118.02
2028-06-06 20:00:00,20,simulado,50.53,112.22,131.74
2028-06-06 21:00:00,21,simulado,92.32,135.24,174.69
2028-06-06 22:00:00,22,simulado,92.21,140.01,166.13
2028-06-06 23:00:00,23,simulado,83.40,123.50,133.74
2028-06-07 00:00:00,0,simulado,55.47,120.55,129.28
2028-06-07 01:00:00,1,simulado,48.67,112.82,125.41
2028-06-07 02:00:00,2,simulado,35.82,110.04,119.01
2028-06-07 03:00:00,3,simulado,35.93,108.54,118.34
2028-06-07 04:00:00,4,simulado,37.75,109.21,119.73
2028-06-07 05:00:00,5,simulado,44.06,109.21,122.56
2028-06-07 06:00:00,6,simulado,58.69,112.82,127.53
2028-06-07 07:00:00,7,simulado,67.65,117.34,130.29
2028-06-07 08:00:00,8,simulado,38.34,107.37,120.54
2028-06-07 09:00:00,9,simulado,-3.40,73.33,108.49
2028-06-07 10:00:00,10,simulado,-6.74,36.19,88.10
2028-06-07 11:00:00,11,simulado,-6.77,19.61,72.62
2028-06-07 12:00:00,12,simulado,-6.87,2.42,67.34
2028-06-07 13:00:00,13,simulado,-6.90,-3.32,64.28
2028-06-07 14:00:00,14,simulado,-6.88,-4.49,54.44
2028-06-07 15:00:00,15,simulado,-7.03,-4.97,64.28
2028-06-07 16:00:00,16,simulado,-6.96,1.63,65.40
2028-06-07 17:00:00,17,simulado,-6.47,33.54,84.00
2028-06-07 18:00:00,18,simulado,-3.70,62.88,102.43
2028-06-07 19:00:00,19,simulado,24.24,89.42,120.36
2028-06-07 20:00:00,20,simulado,66.10,113.24,136.17
2028-06-07 21:00:00,21,simulado,111.01,136.13,177.73
2028-06-07 22:00:00,22,simulado,106.02,142.14,170.75
2028-06-07 23:00:00,23,simulado,82.26,125.69,137.50
2028-06-08 00:00:00,0,simulado,55.47,116.62,130.87
2028-06-08 01:00:00,1,simulado,48.67,111.10,125.82
2028-06-08 02:00:00,2,simulado,35.82,108.61,121.50
2028-06-08 03:00:00,3,simulado,35.93,106.93,119.63
2028-06-08 04:00:00,4,simulado,37.75,106.95,119.73
2028-06-08 05:00:00,5,simulado,44.06,107.93,122.56
2028-06-08 06:00:00,6,simulado,58.69,111.86,126.95
2028-06-08 07:00:00,7,simulado,67.65,114.90,129.03
2028-06-08 08:00:00,8,simulado,38.34,105.08,121.94
2028-06-08 09:00:00,9,simulado,-3.40,73.33,108.49
2028-06-08 10:00:00,10,simulado,-6.72,36.19,88.10
2028-06-08 11:00:00,11,simulado,-6.77,19.61,72.75
2028-06-08 12:00:00,12,simulado,-6.85,2.77,67.34
2028-06-08 13:00:00,13,simulado,-6.89,-2.75,64.28
2028-06-08 14:00:00,14,simulado,-6.88,-3.92,61.18
2028-06-08 15:00:00,15,simulado,-7.03,-3.75,63.45
2028-06-08 16:00:00,16,simulado,-6.96,1.03,69.51
2028-06-08 17:00:00,17,simulado,-6.75,21.45,87.68
2028-06-08 18:00:00,18,simulado,-5.68,45.84,104.57
2028-06-08 19:00:00,19,simulado,16.15,86.68,118.02
2028-06-08 20:00:00,20,simulado,61.63,112.48,132.76
2028-06-08 21:00:00,21,simulado,109.91,135.44,174.69
2028-06-08 22:00:00,22,simulado,101.97,140.01,170.67
2028-06-08 23:00:00,23,simulado,82.26,122.90,133.74
2028-06-09 00:00:00,0,simulado,74.65,117.36,130.47
2028-06-09 01:00:00,1,simulado,64.01,111.10,126.97
2028-06-09 02:00:00,2,simulado,59.78,109.20,120.60
2028-06-09 03:00:00,3,simulado,55.74,106.93,119.63
2028-06-09 04:00:00,4,simulado,53.79,108.56,119.03
2028-06-09 05:00:00,5,simulado,59.81,108.75,122.10
2028-06-09 06:00:00,6,simulado,76.41,110.04,128.51
2028-06-09 07:00:00,7,simulado,74.25,112.85,131.49
2028-06-09 08:00:00,8,simulado,38.34,106.98,121.98
2028-06-09 09:00:00,9,simulado,-3.40,65.37,108.98
2028-06-09 10:00:00,10,simulado,-6.74,26.21,88.10
2028-06-09 11:00:00,11,simulado,-6.77,8.44,71.97
2028-06-09 12:00:00,12,simulado,-6.85,2.42,67.34
2028-06-09 13:00:00,13,simulado,-6.90,-3.78,54.82
2028-06-09 14:00:00,14,simulado,-6.88,-3.98,53.69
2028-06-09 15:00:00,15,simulado,-6.97,-4.36,49.49
2028-06-09 16:00:00,16,simulado,-6.96,-0.74,61.35
2028-06-09 17:00:00,17,simulado,-6.74,9.94,79.37
2028-06-09 18:00:00,18,simulado,-2.15,45.03,100.12
2028-06-09 19:00:00,19,simulado,25.64,86.80,118.02
2028-06-09 20:00:00,20,simulado,50.53,112.48,131.74
2028-06-09 21:00:00,21,simulado,107.34,135.78,174.65
2028-06-09 22:00:00,22,simulado,106.02,141.46,166.13
2028-06-09 23:00:00,23,simulado,86.45,120.59,137.33
2028-06-10 00:00:00,0,simulado,77.33,112.45,127.58
2028-06-10 01:00:00,1,simulado,59.70,108.48,123.69
2028-06-10 02:00:00,2,simulado,34.52,105.43,121.94
2028-06-10 03:00:00,3,simulado,30.69,103.38,121.06
2028-06-10 04:00:00,4,simulado,30.13,104.40,120.59
2028-06-10 05:00:00,5,simulado,30.75,105.50,119.53
2028-06-10 06:00:00,6,simulado,30.76,107.62,121.06
2028-06-10 07:00:00,7,simulado,16.13,101.99,113.17
2028-06-10 08:00:00,8,simulado,-4.00,45.57,91.82
2028-06-10 09:00:00,9,simulado,-6.94,-4.30,33.60
2028-06-10 10:00:00,10,simulado,-7.96,-6.50,-1.02
2028-06-10 11:00:00,11,simulado,-8.98,-7.21,-6.36
2028-06-10 12:00:00,12,simulado,-9.12,-7.37,-6.50
2028-06-10 13:00:00,13,simulado,-9.12,-7.52,-6.50
2028-06-10 14:00:00,14,simulado,-8.80,-7.77,-6.45
2028-06-10 15:00:00,15,simulado,-9.50,-8.10,-6.50
2028-06-10 16:00:00,16,simulado,-9.29,-7.28,-4.99
2028-06-10 17:00:00,17,simulado,-7.54,-6.86,3.34
2028-06-10 18:00:00,18,simulado,-6.42,-3.71,60.65
2028-06-10 19:00:00,19,simulado,-3.10,36.80,99.15
2028-06-10 20:00:00,20,simulado,30.76,106.00,112.40
2028-06-10 21:00:00,21,simulado,75.75,124.73,133.04
2028-06-10 22:00:00,22,simulado,77.46,129.78,153.43
2028-06-10 23:00:00,23,simulado,51.02,118.13,135.39
2028-06-11 00:00:00,0,simulado,77.33,112.45,127.58
2028-06-11 01:00:00,1,simulado,59.70,110.56,123.69
2028-06-11 02:00:00,2,simulado,34.52,105.98,121.94
2028-06-11 03:00:00,3,simulado,30.69,101.36,121.06
2028-06-11 04:00:00,4,simulado,30.13,100.66,120.59
2028-06-11 05:00:00,5,simulado,30.75,100.96,119.53
2028-06-11 06:00:00,6,simulado,30.76,105.70,121.06
2028-06-11 07:00:00,7,simulado,16.13,96.16,113.17
2028-06-11 08:00:00,8,simulado,-4.00,45.57,91.82
2028-06-11 09:00:00,9,simulado,-6.94,-5.99,33.60
2028-06-11 10:00:00,10,simulado,-7.96,-6.59,-1.02
2028-06-11 11:00:00,11,simulado,-8.98,-7.21,-6.36
2028-06-11 12:00:00,12,simulado,-9.12,-7.37,-6.50
2028-06-11 13:00:00,13,simulado,-9.12,-7.52,-6.50
2028-06-11 14:00:00,14,simulado,-8.91,-7.67,-6.45
2028-06-11 15:00:00,15,simulado,-9.50,-7.95,-6.50
2028-06-11 16:00:00,16,simulado,-9.29,-7.29,-4.99
2028-06-11 17:00:00,17,simulado,-7.43,-6.86,3.34
2028-06-11 18:00:00,18,simulado,-6.42,-3.71,39.95
2028-06-11 19:00:00,19,simulado,-3.10,36.80,93.01
2028-06-11 20:00:00,20,simulado,30.76,105.47,112.40
2028-06-11 21:00:00,21,simulado,75.75,124.73,133.04
2028-06-11 22:00:00,22,simulado,77.46,129.78,140.46
2028-06-11 23:00:00,23,simulado,51.02,113.71,135.39
2028-06-12 00:00:00,0,simulado,85.21,117.36,130.34
2028-06-12 01:00:00,1,simulado,73.76,111.37,125.82
2028-06-12 02:00:00,2,simulado,70.98,109.20,120.71
2028-06-12 03:00:00,3,simulado,70.82,106.30,120.71
2028-06-12 04:00:00,4,simulado,70.31,106.95,120.18
2028-06-12 05:00:00,5,simulado,78.53,107.93,122.56
2028-06-12 06:00:00,6,simulado,92.90,111.96,126.95
2028-06-12 07:00:00,7,simulado,91.67,116.31,128.89
2028-06-12 08:00:00,8,simulado,38.34,106.98,121.94
2028-06-12 09:00:00,9,simulado,-3.40,65.37,108.49
2028-06-12 10:00:00,10,simulado,-6.74,26.21,80.76
2028-06-12 11:00:00,11,simulado,-6.77,8.44,72.62
2028-06-12 12:00:00,12,simulado,-6.85,2.42,69.26
2028-06-12 13:00:00,13,simulado,-6.89,-4.23,63.37
2028-06-12 14:00:00,14,simulado,-6.87,-5.01,61.18
2028-06-12 15:00:00,15,simulado,-6.96,-4.97,58.25
2028-06-12 16:00:00,16,simulado,-6.96,1.03,69.51
2028-06-12 17:00:00,17,simulado,-6.74,21.45,81.88
2028-06-12 18:00:00,18,simulado,-3.70,45.84,104.57
2028-06-12 19:00:00,19,simulado,25.64,86.68,119.03
2028-06-12 20:00:00,20,simulado,61.63,112.91,136.17
2028-06-12 21:00:00,21,simulado,111.01,138.40,174.65
2028-06-12 22:00:00,22,simulado,102.40,142.67,162.99
2028-06-12 23:00:00,23,simulado,86.45,124.43,137.34
2028-06-13 00:00:00,0,simulado,30.52,121.17,130.34
2028-06-13 01:00:00,1,simulado,21.86,112.82,125.93
2028-06-13 02:00:00,2,simulado,21.05,110.04,119.01
2028-06-13 03:00:00,3,simulado,16.19,106.93,118.34
2028-06-13 04:00:00,4,simulado,16.25,108.56,119.03
2028-06-13 05:00:00,5,simulado,18.63,108.75,122.10
2028-06-13 06:00:00,6,simulado,55.11,111.96,128.51
2028-06-13 07:00:00,7,simulado,66.94,117.34,130.29
2028-06-13 08:00:00,8,simulado,49.22,103.17,121.98
2028-06-13 09:00:00,9,simulado,7.32,65.37,108.49
2028-06-13 10:00:00,10,simulado,-6.35,26.21,88.10
2028-06-13 11:00:00,11,simulado,-6.61,6.27,71.97
2028-06-13 12:00:00,12,simulado,-6.74,1.05,67.53
2028-06-13 13:00:00,13,simulado,-6.86,-5.10,63.37
2028-06-13 14:00:00,14,simulado,-6.88,-5.16,54.44
2028-06-13 15:00:00,15,simulado,-7.04,-5.55,58.25
2028-06-13 16:00:00,16,simulado,-6.93,-0.74,65.40
2028-06-13 17:00:00,17,simulado,-6.47,9.94,84.00
2028-06-13 18:00:00,18,simulado,-5.74,45.03,104.57
2028-06-13 19:00:00,19,simulado,15.14,86.57,118.02
2028-06-13 20:00:00,20,simulado,49.88,112.91,132.76
2028-06-13 21:00:00,21,simulado,99.29,138.40,174.69
2028-06-13 22:00:00,22,simulado,97.54,143.20,163.30
2028-06-13 23:00:00,23,simulado,82.26,123.50,137.33
2028-06-14 00:00:00,0,simulado,78.39,117.36,130.47
2028-06-14 01:00:00,1,simulado,73.62,112.09,126.97
2028-06-14 02:00:00,2,simulado,62.44,110.04,120.79
2028-06-14 03:00:00,3,simulado,57.94,106.30,119.73
2028-06-14 04:00:00,4,simulado,55.57,108.56,119.78
2028-06-14 05:00:00,5,simulado,61.56,108.75,122.56
2028-06-14 06:00:00,6,simulado,78.38,112.39,127.62
2028-06-14 07:00:00,7,simulado,74.98,116.83,131.49
2028-06-14 08:00:00,8,simulado,40.49,107.21,121.98
2028-06-14 09:00:00,9,simulado,-1.84,73.33,108.54
2028-06-14 10:00:00,10,simulado,-6.72,36.19,88.81
2028-06-14 11:00:00,11,simulado,-6.85,19.61,72.62
2028-06-14 12:00:00,12,simulado,-6.87,7.33,69.26
