fecha,hydro_mw,pump_mw,nuclear_mw,ccgt_mw,fuel_mw,coal_mw
2023-08-26,12122.9,3169.9,6910.13333333333,21365.44166666667,7.9,1829.0
2023-08-27,11943.51666666667,3169.9,7043.3,21569.5625,7.9,1829.0
2023-08-28,11772.69583333333,3198.60833333333,7043.3,21978.95,7.9,1829.0
2023-08-29,11618.08333333334,3214.75833333333,7043.3,22118.9,7.9,1829.0
2023-08-30,11622.80833333333,3262.95,7043.3,22208.775,7.9,1829.0
2023-08-31,11482.98333333333,3218.2,6877.33333333333,22142.6,7.9,1829.0
2023-09-01,11503.80416666667,3218.2,6047.5,21577.65,7.9,1829.0
2023-09-02,11466.56666666667,3135.20833333333,6711.36666666667,21480.025,7.9,1829.0
2023-09-03,11050.72083333333,2993.17916666667,6909.83333333333,21255.275,7.9,1829.0
2023-09-04,11108.49166666667,2944.29166666667,7043.3,20072.7125,7.9,1829.0
2023-09-05,11256.59583333333,2854.41666666667,7043.3,20059.66666666667,7.9,1829.0
2023-09-06,11299.68333333333,2769.11666666667,7043.3,19683.18333333334,7.9,1829.0
2023-09-07,11429.59166666667,2787.71666666667,7043.3,20297.26666666667,7.9,1517.2
2023-09-08,11507.10416666667,2897.5,7062.22083333333,20433.65,7.9,1543.18333333333
2023-09-09,11485.3625,2784.74583333333,7043.3,20364.79583333333,7.9,1829.0
2023-09-10,11149.7625,2604.20833333333,7043.3,19695.175,7.9,1829.0
2023-09-11,11030.15416666667,2539.12083333333,7043.3,20692.3,7.9,1829.0
2023-09-12,11051.07083333333,2339.18333333333,7034.55,20950.9,7.9,1829.0
2023-09-13,11035.22083333333,2254.32310606061,6999.725,20762.99166666667,7.9,1829.0
2023-09-14,11144.675,2186.5,7028.3,20830.79166666667,7.9,1829.0
2023-09-15,11358.4,2475.0,7028.3,21193.31666666667,7.9,1829.0
2023-09-16,11204.875,2475.0,7028.3,21316.025,7.9,1829.0
2023-09-17,10692.88333333333,2475.0,7028.3,20452.6,7.9,1829.0
2023-09-18,10663.44166666667,2429.25,7028.3,20652.45,7.9,1829.0
2023-09-19,10701.375,2467.5,6766.975,20588.4,7.9,1829.0
2023-09-20,10649.3375,2475.0,6071.9,20669.60833333333,7.9,1829.0
2023-09-21,10799.0125,2505.58333333333,5983.0,20944.00833333334,7.9,1829.0
2023-09-22,10809.125,2548.4,5983.0,20603.20416666667,7.9,1829.0
2023-09-23,10720.4,2548.4,5983.0,20529.325,7.9,1829.0
2023-09-24,10625.91666666667,2466.70833333333,5983.0,20576.1,7.9,1829.0
2023-09-25,10716.48333333333,2263.54166666667,5983.0,20484.32083333334,7.9,1829.0
2023-09-26,10795.75833333333,2160.04166666667,5983.0,20968.15833333333,7.9,1829.0
2023-09-27,10888.45833333333,2270.9625,5983.0,20986.43333333334,7.9,1829.0
2023-09-28,11160.34166666667,2496.55,5983.0,20826.19583333334,7.9,1829.0
2023-09-29,11576.0,2601.2,5983.0,21063.86666666667,7.9,1829.0
2023-09-30,11576.0,2486.73333333333,5967.09166666667,21340.3,7.9,1259.0
2023-10-01,11151.52916666667,2396.4,5983.0,20966.95,7.9,1259.0
2023-10-02,10863.4375,2366.4,6624.9875,20983.2,7.9,1259.0
2023-10-03,10817.1125,2354.91666666667,6960.45416666667,20983.2,7.9,1829.0
2023-10-04,10917.71666666667,2354.91666666667,6956.75416666667,20581.4,7.9,1478.0
2023-10-05,11352.88333333333,2603.27083333333,7011.9,20068.9,7.9,1478.0
2023-10-06,11628.0875,3073.1,6000.65,20097.675,7.9,1478.0
2023-10-07,11407.475,3069.38333333333,6053.3,18623.5,7.9,1478.0
2023-10-08,11104.07083333333,3020.14166666667,6053.3,16628.79583333333,7.9,1478.0
2023-10-09,11063.3375,3022.34583333333,6053.3,18143.37916666667,7.9,1478.0
2023-10-10,11363.625,3049.07083333333,6053.3,18203.8,7.9,1478.0
2023-10-11,11380.0,3082.7125,5649.69166666667,18260.21666666667,7.9,1478.0
2023-10-12,11429.875,3060.78333333333,5558.27916666667,18911.8,7.9,1478.0
2023-10-13,11494.425,3110.1,5496.88333333333,17765.93333333334,7.9,1478.0
2023-10-14,11324.06666666667,3110.1,5615.8,18114.6,7.9,1478.0
2023-10-15,10890.71666666667,3121.62083333333,5615.8,17965.475,7.9,1478.0
2023-10-16,10761.09166666667,2973.6,5700.85,18042.4,7.9,1319.325
2023-10-17,10829.20416666667,3111.4,5761.6,18399.02083333333,7.9,1478.0
2023-10-18,10810.7625,3023.31666666667,5659.875,18507.40833333333,7.9,1478.0
2023-10-19,10842.40833333333,3133.575,4800.175,17667.5,7.9,1478.0
2023-10-20,11205.3,3196.38333333333,4765.8,17295.86666666667,7.9,1478.0
2023-10-21,11205.3,2757.18333333333,4729.34166666667,17626.2,7.9,1478.0
2023-10-22,11072.70416666667,2692.59166666667,4104.34166666667,17546.4,7.9,1478.0
2023-10-23,11090.20833333333,2550.15,4065.8,17629.1,7.9,1478.0
2023-10-24,11163.1375,2536.65,4065.8,17699.53333333333,7.9,1478.0
2023-10-25,11294.04583333333,2764.725,4273.25833333333,17995.7125,7.9,1478.0
2023-10-26,11684.32916666667,2769.3,4987.125,17796.9625,7.9,1478.0
2023-10-27,11879.98333333333,2769.3,5061.6,18446.83333333333,7.9,1478.0
2023-10-28,11992.024,2769.3,5061.6,17899.908,7.9,1478.0
2023-10-29,11949.72083333333,2761.3,5061.6,18405.17083333333,7.9,1478.0
2023-10-30,11959.45833333334,2688.4,5061.6,18164.11666666667,7.9,1478.0
2023-10-31,12058.25,2688.4,5061.6,18627.275,7.9,1478.0
2023-11-01,11958.75,2658.95,5061.6,18422.99166666667,7.9,1478.0
2023-11-02,12078.59166666667,2730.23333333333,5061.6,18544.9125,7.9,1478.0
2023-11-03,12203.9,2850.7,5061.6,18137.7,7.9,1478.0
2023-11-04,12190.425,2850.7,5061.6,18137.7,7.9,1478.0
2023-11-05,12311.15,2856.20833333333,5061.6,18605.10416666667,7.9,1478.0
2023-11-06,12268.30833333333,2899.44166666667,5061.6,18524.4,7.9,1478.0
2023-11-07,12523.7,2863.04166666667,5061.6,18371.96666666667,7.9,1478.0
2023-11-08,12670.70833333334,2895.26086956522,5061.6,18086.925,7.9,1478.0
2023-11-09,12702.275,2937.58333333333,5061.6,18585.93916666667,7.9,1478.0
2023-11-10,12861.5,2980.4,5061.6,19380.1875,7.9,1478.0
